a1,Lg2,Fmax_BIC,m1,a61,L1,Fmax_PEC,I1,l0,ls,L2,Lg1,m2,I2,Fmax_DEL,Fmax_BRA,Fmax_TRI_long,Fmax_TRI_lat,tau_act,D1,D2,tau1,tau2,endpoint_dev_cm,energy_sum_a2
0.036313334987726265,0.17684970817064197,726.5567064331674,1.6476120203374447,0.02324708929688002,0.2794840782640441,664.2170446448378,0.012942879665294098,0.09002763118547938,0.10828964264585086,0.26168285000602187,0.12464957133711907,1.3065705403505716,0.017844371199243172,1102.0963874922236,1029.1092058441527,758.9209661525384,583.724282984247,0.014415355196664977,0.4663136334108187,0.27682310740743116,24.35169523554214,7.326175951486705,0.9632223246025858,0.5850101041578564
0.035770246770468916,0.17788291963181468,850.1699498319643,1.7208832259068243,0.023910230575129775,0.26085002033981547,642.5750332266336,0.011040693152535799,0.0992910099312865,0.1088354810548097,0.2835341198178991,0.1281137057121857,1.3425989036684212,0.018438786862061216,1215.1612641416527,931.8832080475865,726.4032374221316,631.129013957507,0.015067286764446037,0.47015325301868,0.2799683372286404,26.479347368517324,8.092867839413067,2.525028560996928,0.7080057756006185
0.037300912570504635,0.15856296828643185,762.2460801400172,1.9051533838001518,0.0251555107043676,0.2741565224954949,651.0501743591237,0.011118669687231107,0.09731746526746773,0.09133050328711491,0.2618344334329946,0.12683793216823164,1.3570596876713965,0.016972133937182807,1084.9808943759735,1061.820101718576,720.966830169119,586.1293665386223,0.015181599124958482,0.48702964147799754,0.2773701346963023,25.151241809349912,8.09472962641084,0.4543327555398514,0.5771248308930136
0.033299283571886176,0.15698034355053683,816.2419865418658,1.6892416740139553,0.02640695957055451,0.25432042117815784,694.2975725936333,0.011336797385620464,0.09621943945712236,0.10756165537520562,0.25443820806644574,0.12966493871339585,1.360928291293631,0.016844595759753157,1077.8071271655103,939.3469607631564,844.2690223103159,666.6197654484903,0.015436241900249531,0.5427156496601312,0.3065404684373653,22.194677473360066,7.03949004771741,1.6636788197921835,0.5202375442800707
0.035573647720399615,0.1795120115578041,702.2263788960317,1.7288583622101241,0.025721040598208827,0.2950514768438268,642.1138437456007,0.011698425992572495,0.10914076380440962,0.09426749437220198,0.26388087748319655,0.14813120443609848,1.5377754274122863,0.01942213423513605,1034.6116934027953,1030.1174925156147,877.843835834788,658.4153429754921,0.015618684616445324,0.48312622687887863,0.27099330557264123,21.4539618899138,6.10373070882634,2.5350299842336614,0.519715937714175
0.03337123945069243,0.16920263882097147,789.5224745262435,1.6924691891191221,0.02749453923891859,0.272114217866037,715.695548406885,0.012512326158035051,0.10458539143448656,0.09403866867734387,0.23712550457782,0.14366771966889216,1.520124475416137,0.016487148507766045,1111.4591120806706,957.2019588654468,848.9466109111152,650.5231198198176,0.014660372304658685,0.5309179496292274,0.2942732225277,22.21965382043753,6.870527710678795,2.2971992904500143,0.5047927326031614
0.03578477955222709,0.15547867893290557,792.8505407470822,1.8449865964505243,0.022600689564015584,0.27061239000444404,734.3210670524961,0.011730203932291709,0.09715453218976446,0.09208627087025784,0.24535481040730925,0.12567308683063994,1.3279290127573562,0.017119175000068657,1104.7749454950863,924.6324396366507,763.1889338568299,639.378234521802,0.014422280829236231,0.45763809730483507,0.31033457935067754,25.638518689449647,7.21580151147762,1.465798757413179,0.564491724340155
0.03731733372771286,0.17482667475096145,716.5477293079874,1.9521473284607498,0.024558222376408027,0.25748432251280773,650.268138663198,0.01150273455137281,0.10970002155858928,0.10414891847359328,0.2366808839628493,0.13959067867087122,1.3162983863635829,0.01904384810129887,1172.7352184451752,1012.0347595528162,810.8764917427919,629.192057185467,0.01513815178658533,0.49748004105239074,0.3291341403362984,25.196690222575604,6.653399362936436,2.6465512572355605,0.6395690878794446
0.03260616236296729,0.16511121420084945,816.3551485661352,1.8809254799880892,0.027167237183963334,0.28590256986607404,694.52648000897,0.01193893035623344,0.09390935664854896,0.10532441915158651,0.23760444712445458,0.14090351835792633,1.5807606478344094,0.018398619664439626,1189.272398474544,892.5556583793449,725.2994762196012,581.581695306822,0.01465731712432591,0.5007396549225993,0.2797845813101847,23.145702833726016,7.728255014229816,2.7467299047170926,0.5825470643594729
0.035050218464506754,0.1639295310737379,835.3449081816453,1.644456052118991,0.022810723266153497,0.2764072461901335,645.2740635034794,0.01216176169082288,0.09243521037182001,0.10029465813065859,0.25323271084653737,0.14658906761937365,1.5312343391674623,0.019348469395178536,1111.50284884263,935.5012935062442,797.0095157377714,568.8609002572997,0.014758348335818405,0.5324141856725054,0.2740700546951757,24.424691944133155,7.903148433315189,0.9319281422274672,0.6156041194752336
